"survey_type","province","gender","birth","nationality","religion","religion_freq","edu","edu_status","income","political","floor_area","property_0","property_1","property_2","property_3","property_4","property_5","property_6","property_7","property_8","height_cm","weight_jin","health","health_problem","depression","hukou","hukou_loc","media_1","media_2","media_3","media_4","media_5","media_6","leisure_1","leisure_2","leisure_3","leisure_4","leisure_5","leisure_6","leisure_7","leisure_8","leisure_9","leisure_10","leisure_11","leisure_12","socialize","relax","learn","social_neighbor","social_friend","socia_outing","equity","class","class_10_before","class_10_after","class_14","work_exper","insur_1","insur_2","insur_3","insur_4","family_income","family_m","family_status","house","car","son","daughter","minor_child","marital","marital_1st","s_birth","marital_now","s_edu","s_political","s_hukou","s_income","s_work_exper","f_birth","f_edu","f_political","f_work_14","m_birth","m_edu","m_political","m_work_14","status_peer","status_3_before","view","inc_ability","inc_exp","trust_1","trust_2","trust_3","trust_4","trust_5","trust_6","trust_7","trust_8","trust_9","trust_10","trust_11","trust_12","trust_13","neighbor_familiarity","public_service_1","public_service_2","public_service_3","public_service_4","public_service_5","public_service_6","public_service_7","public_service_8","public_service_9","invest"
2,16,2,1968,1,1,1,1,3.21498448361227,3000,1,260,0,0,0,1,0,0,0,0,0,153,110,5,5,4,1,1,1,1,1,2,1,1,3,5,3,5,4,5,5,1,5,5,5,5,4,3,1,2,2,3,3.72607602843569,5,5,6,4,4,1,1,2,2,42205.7961209796,2,4,1,2,2,0,0,3,1986.75033186334,1948,1988.23989144585,3,4,1,20180.9827070094,4,1935.13303065389,1,1,2.80697178362097,1939.39687694653,1,1,2.61337330439059,2,1,3,2.14024656166657,166609.946808086,5,4,4,4,5,3.50763189563102,2.44211375955236,3.85942732092969,1,1.66779789383552,2.01944254094052,2.56954380477574,1,5,80,80,64.2617844260356,60,63.4629220489349,80,80,75.3249574724787,80,1
2,22,1,1957,1,1,1,4,4,30000,1,130,0,1,0,0,0,0,0,0,0,168,130,4,4,3,1,1,2,2,1,5,1,1,1,4,4,3,5,4,4,5,2,5,5,5,3,3,2,2,3,1,4,5,4,5,5,3,1,1,2,2,30000,2,3,1,2,1,2,0,3,1981,1959,1981,6,1,1,15885.1076310219,3,1930.26166336314,1,1,2,1932.81666692409,1,1,2,2,2,3,2,50000,3,3,3,3,4.27615771088116,3.73281656460906,3,5,5,5,3.92951879208688,4.1523090951124,3,1,60,0,60,70,58.9313788851895,60.186578198963,50,61.1575481036623,60,1
2,5,2,1971,1,1,1,3,3,50000,1,80,0,1,0,0,0,0,0,0,0,163,120,4,4,5,1,1,1,1,1,3,1,1,2,5,5,5,5,5,5,5,5,5,5,5,2,3,1,5,5,2,4,5,5,5,5,3,2,2,2,1,1e+05,3,3,2,2,0,1,1,3,1995,1971,1995,3,1,1,50000,3,1944.65848266407,3,1,2,1947.58115690296,1,1,2,2,1,4,2,1e+06,4,3,3,3,3,3.09984343853925,3,3,3,3.0298823251508,2.94932180836135,3.1396217856925,1,4,90,90,90,90,90,90,90,90,80,1
2,10,2,1954,1,1,1,6,4,20000,4,300,0,0,0,1,0,0,0,0,0,160,110,2,2,1,1,1,4,4,4,5,1,1,1,5,4,2,5,4,4,2,1,5,5,5,2,5,3,5,5,3,4,6,6,7,8,1,1,1,1,1,80000,5,3,2,2,1,1,0,7,1980.0519835433,1956.28156073864,1993.81069319722,4.28299005160909,1.56426575130303,1.09406739150784,24301.1056911305,2.86799717246941,1929.3285584368,3,1,2,1931.32061995385,3,1,2,2,2,5,2,50000,3,3,5,3,5,5,5,3,3,3.25959059882231,2.78003918087648,3.36396100474887,1,5,95,90,90,95,80,95,95,95,95,1
2,6,1,1946,1,1,1,3,4,20000,1,80,0,0,0,0,0,0,0,1,0,180,145,4,5,5,5,2,3,1,1,4,3,1,1,5,4,2,5,4,3,5,4,5,5,2,2,4,4,5,3,1,2,5,4,6,3,5,1,1,2,2,80000,3,4,1,2,1,1,0,3,1969,1949,1969,3,1,1,5000,4,1921.6338846075,2,1,2,1923.58845118488,1,1,2,1,3,4,2,20000,3,3,3,3,4,4,3,3.6178440425747,2,2.15180949976967,2.08580558583317,2.29243491140075,1,4,80,85,80,80,80,80,80,85,80,1
1,1,1,1941,1,1,1,12,4,40000,4,195,0,0,0,1,0,0,0,0,0,170,140,4,4,4,2,1,5,3,5,5,3,3,1,5,3,2,5,4,4,3,5,5,5,3,2,4,4,7,2,1,4,6,5,6.20511142663518,5,5,1,1,2,2,1e+05,2,3,1,2,1,0,0,3,1968,1945,1968,7,4,2,50000,5,1918.45441938252,2.47628801004213,1.52561050017059,1,1921.51782185437,1,1,1,2,2,3,3,188430.246650302,3,3,3,3,4,3,2,3,3,3,3,2,2,2,70,70,70,70,70,70,70,70,70,1
1,6,1,1940,1,1,1,3,4,20000,1,70,0,1,0,0,0,0,0,0,0,155,60,2,2,3,1,1,1,1,2,2,1,1,5,5,5,5,5,4,4,5,5,5,5,5,2,2,1,3,3,2,3,5,4,5,4,4,1,1,2,2,20000,1,1,1,2,0,0,0.123769513415606,1,1961.98887216227,1941.19829906567,1962.28394771818,3.10437277538823,1.07331654605492,1.32686813488504,15885.1076310219,3.34513511685648,1916.12637101674,1,1,2,1921.51782185437,1,1,2,2,1,3,3,30000,4,4,4,4,4,4,4,4,4,4,4,4,2,3,60,60,60,60,60,60,60,60,60,1
2,24,2,1971,1,0,4,1,3.46962885154062,30000,1,195,0,0,0,0,0,1,0,0,0,160,100,5,5,4,1,1,1,1,1,4,1,1,1,5,2,5,5,4,2,5,5,5,5,1,4,4,1,2,2,1,4,5,4,5,3,1,1,1,2,2,80000,3,3,1,1,1,0,0,3,1995,1971,1995,3,1,1,50000,1,1944.65848266407,1.79989873157281,1,2,1947.36809589626,1,1,2,2,2,4,2,40000,4,4,4,4,5,3.9049810055121,3,3.69310912918402,3.28831675006217,3.0298823251508,3.39770961924277,3.1396217856925,2,5,90,80,90,70,70,80,80,90,90,1
2,31,2,1967,1,0,8,3,4,25000,1,85,0,0,1,0,0,0,0,0,0,157,110,2,2,4,1,1,1,1,1,4,2,1,1,5,4,5,5,4,4,4,5,5,5,3,4,4,2,1,1,1,2,3,3,4,2,4,1,2,2,2,30000,2,2,1,2,2,0,2,3,1987,1969,1987,3,1,1,5000,5,1940,1,1,2,1946,1,1,2,3,2,4,3,70000,4,2,4,3,4,3,3,3,4,3,5,3,2,5,30,50,50,30,40,40,40,30,40,1
1,15,1,1954,1,1,1,4,2,30000,4,110,0,1,0,0,0,0,0,0,0,172,135,5,5,5,1,1,5,1,5,5,1,1,1,5,5,2,5,4,1,5,5,5,5,5,5,3,1,7,1,2,5,6,6,6,4,1,1,1,1.96447601688982,1.99200177551029,30000,1,5,2,2,1,1,0,3,1980,1961,1980,6,1,1,0,4,1913,3,1,16,1916.59680338603,1,1,2,1,1,3.69439233704343,2,30000,2,4,3,3,3,4,2,2,3,3,2.87421238553869,3.05372626863445,1,1,60,70,70,60,60,80,80,69.3444757510365,70,1
1,18,1,1944,1,1,1,4,4,0,4,110,0,0,0,1,0,0,0,0,0,166,140,4,3,3,1,1,2,2,2,4,3,2,1,5,4,2,5,2,3,5,3,5,5,2,3,4,3,2,2,1,2,5,7,5,2,5,1,2,2,2,30000,2,3,1,2,2,2,0,3,1963,1944,1963,3,1,1,0,6,1919.3662913037,1,1,2,1921.51782185437,1,1,2,2,2,4,2,50000,4,3,3,3,5,2,3,4,3,3,3,3,1,2,90,80,80,70,70,80,90,70,70,1
1,13,1,1988,1,1,1,6,4,18000,1,60,0,0,0,0,0,0,0,0,1,165,130,3,5,3,1,2,2,2,1,3,5,1,3,5,1,3,5,3,1,3,5,5,5,1,2,2,2,5,1,2,4,5,5,6,7,1,2,2,2,2,42205.7961209796,1,2,0,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,4.49897314513622,1.04910793375843,1.09406739150784,18400.1982691706,1.20438608137986,1965,4,1,1,1965,4,1,9,2,2,4,2,1e+05,4,4,4,3,4,4,2,4,3.64127782204075,4,3.7197064965137,4,1,4,50,50,50,50,60,30,50,50,60,1
2,2,2,1976,1,1,1,3,4,10000,1,50,0,0,1,0,0,0,0,0,0,155,100,2,3,4,1,1,1,1,1,4,1,1,2,5,2,5,5,5,2,2,1,5,2,5,4,4,1,1,1,2,2,4,4,4,4,3,1,1,2,2,20000,2,3,1,2,1,1,0,3,1988,1962,1988,3,4,1,10000,3,1928,1,4,2,1936,1,1,2,2,1,4,3,50000,2,2,2,2,4,3.18310569559509,1,2.78577873805502,3.01865206781525,3.04465273206808,2.71031922265745,3.11373855333748,1,3,71.3512689663565,70,70,67.1376907797955,66.776132513815,60,70,66.5357101862415,70.8045805326126,1
2,29,1,1964,1,1,1,1,3.30628198819375,20000,1,115,0,1,1,0,0,0,0,0,0,167,130,4,4,5,1,1,1,1,2,5,1,1,1,5,4,5,5,4,3,5,5,5,5,5,3,2,2,2,3,2,4,4,3,6,3,3,1,1,2,2,40000,2,3,1,2,2,1,1,3,1988,1965,1988,1,1,1,20000,3,1936,1,1,2,1937,1,1,2,2,1,4,2,20000,4,4,4,4,5,3.36330772017157,2,3.73628842734981,3,3.03642418835835,2.87421238553869,3.11373855333748,2,5,80,85,80,80,60,80,80,80,90,1
2,10,1,1971,1,1,1,3,4,30000,1,150,0,1,0,0,0,0,0,0,0,165,110,5,4,4,1,1,2,1,1,5,1,1,1,5,3,2,5,5,2,5,5,5,5,5,3,4,1,2,3,2,4,5,4,5,4,1,1,1,2,2,70000,3,3,1,2,1,0,0,3,1995,1973,1995,4,1,1,40000,3,1944.65848266407,1,1,2,1947.36809589626,1,1,2,2,2,4,2,50000,4,3,3,4,4,4,1,3,2,2.15180949976967,2.08580558583317,2.22193682710956,1,4,80,50,80,80,80,80,80,80,60,1
1,7,2,1971,1,1,1,10,4,40000,1,30,0,0,0,0,1,0,0,0,0,161,115,4,5,5,2,1,5,5,1,5,3,1,1,3,3,1,5,3,3,1,3,5,5,2,2,3,2,7,3,2,2,3,3,5,3,1,1,1,2,2,1e+05,4,2,1,2,1,0,0,3,1995,1969,1995,4,1,2,0,5,1944,4,1,1,1949,3,1,1,3,2,4,3,50000,3,3,3.24825152823281,2.94519017910761,5,4,3,4,3,4,3.45566462860002,4,2,4,80,80,70,80,70,80,80,80,80,1
1,16,1,1925,1,1,1,4,2,36000,4,150,0,0,0,1,0,0,0,0,0,170,130,2,3.17427832376613,4,2,2,2,2,2,4,1,1,1,5,5,4,5,4,5,5,3,5,5,5,2,2,2,6,7,1,4,5,4,7,3,5,1,2,2,2,60000,2,3,1,2,4,1,0,3,1953,1937,1953,3,1,2,24000,5,1885,1,1,2,1890,1,1,2,2,2,2,2,40000,4.09361348383288,3.89697755309972,3.88467902160399,3.84768937260089,4.22880213162345,3.83788497507391,3.0339447443326,3.82438400104916,3.28831675006217,3.06560061465917,2.94932180836135,3.17103663725696,1,2,80.4654472989631,80,80,80,80,80,80,80,80,1
2,21,2,1988,8,1,1,1,3.12425862432339,0,1,300,0,0,0,0,1,0,0,0,0,160,80,1,1,2.73331626259788,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,2,1,2,4,1,3.43829071916334,1,1,1,1,6,1,2,2,2,30000,3,3,1,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,3.64928887380916,1.14988445021482,1.09406739150784,15885.1076310219,1.8544896995824,1965,1,1,2,1965,3,1,2,3,2,3.62711822271844,2.39568319705165,166609.946808086,4.0638682611354,3.79433240931242,4.04640461827541,3.84768937260089,4.06840695471797,3.80643912695343,2.94455765963078,3.72978752556457,3.28831675006217,3.0298823251508,3.02994840682682,3.11373855333748,2.09700903007826,4,75.5626118740085,75.8036723851936,73.6460442617872,75.0478609690664,70.3370044489315,74.4850356668554,74.4269973645916,75.5445097839849,75.6194010307843,1
2,5,1,1969,1,1,1,4,4,60000,1,78,0,1,0,0,0,0,0,0,0,160,120,4,5,5,1,1,1,1,1,4,1,1,1,5,3,5,5,3,2,5,5,5,5,5,4,3,1,1,1,1,4,1,1,1,1,2,1,1,2,2,60000,1,2,1,2,1,1,1,3,1996,1974,1996,3,1,1,0,3,1940.22116364759,1,1,2,1940.64152896664,1,1,2,3,2,4,3,30000,4,4,4,4,4,3.82855922848647,2,4,4,3.28961096075496,2.87421238553869,3.11373855333748,1,4,50,60,30,50,50,40,50,60,40,1
2,26,2,1950,1,1,1,3,2,2000,1,450,0,0,0,1,0,0,0,0,0,156,130,4,2,4,1,1,1,1,1,4,1,1,1,5,5,5,5,5,4,5,5,5,5,5,4,1,1,3,4,3,3,4,2,5,1,4,1,1,2,2,15000,1,3,1,2,1,1,0,7,1972.94763381325,1950.86756214361,1974.8219592377,2.98570234831329,1.22088148111986,1.09406739150784,15885.1076310219,3.07977805116519,1920.36240190985,1,1,2,1923.58845118488,1,1,2.53496922230623,2,1,3,2,10000,4,2,2,3,2,3,1,1,1,1,2,2,1,5,60,70,60,70,80,90,80,70,50,1
1,7,2,1981,1,1,1,11,1,60000,4,98,0,0,0,0,1,0,0,0,0,163,106,4,4,4,2,1,4,4,4,5,5,2,1,3,3,3,4,3,3,2,4,5,5,1,3,3,3,7,3,2,2,6,8,8,3,1,1,1,1,1,120000,3,2,1,1,0,1,1,3,2004,1982,2004,11,1,4,60000,1,1952,3,1,16,1955,4,1,1,3,1,4,4,168000,2,2,2,2,4,2,2,2,2,2,2.08580558583317,2.24192245054818,1,3,10,20,10,10,10,10,10,5,70,1
1,6,1,1963,1,1,1,4,3,12000,1,80,0,1,1,0,0,0,0,0,0,156,120,5,4,5,1,1,1,1,1,4,1,1,3,5,3,5,5,5,3,5,5,5,5,5,4,4,1,2,2,3,3,5,6,6,5,5,1,2,2,2,20000,3,3,1,2,0,1,0,3,1984,1962,1984,3,1,1,3000,3,1935,3,1,2,1937,1,1,2,3,2,3,3,30000,4,4,4,4,4,3.96664905857053,2,4.09390449687931,5,3.41502077555614,2.87421238553869,3.11373855333748,1,5,80,80,90,80,80,80,90,80,80,1
1,4,1,1981,1,1,1,4,4,50000,1,17,0,0,0,0,0,0,0,0,1,170,130,5,5,4,1,3,2,2,2,4,5,3,1,4,2,4,4,4,4,2,4,5,4,1,4,2,2,3,5,1,3,6,4,8,3,1,1,1,1,2,70000,4,3,1,2,1,1,2,3,2008,1983,2008,6,1,1,20000,1,1943,3,1,2,1947,3,1,2,2,1,4,2,20000,5,4,4,4,5,5,4,4,3,3,3,3,2,4,0,60,60,60,70,40,60,70,80,1
1,19,1,1941,1,1,1,10,4,50000,1,55,0,1,0,0,0,0,0,0,0,166,130,3,5,5,4,1,2,5,4,3,2,1,4,5,1,1,5,4,4,1,1,5,5,4,3,4,5,6,5,2,4,4,3,4,5,5,1,1,2,2,80000,2,3,1,2,1,0,0,3,1965,1945,1965,3,1,5,30000,5,1918.45441938252,3,1,9,1921.51782185437,3,1,9,3,1,3,2,50000,3,3,3,4,4,4,3,4,4,3,3,3,3,3,90,85,90,90,85,90,80,90,80,1
1,27,1,1993,3,1,1,10,4,0,1,72,0,0,0,0,1,0,0,0,0,175,140,4,5,5,2,1,2,2,1,4,5,1,2,3,4,4,5,4,4,1,2,5,5,1,2,3,4,7,5,1,4,5,5,8,5,6,1,2,2,2,1e+05,3,3,1,2,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,10.4329469500607,1.35304833415114,1.97985108785736,55602.5146472153,1.2183536637776,1964,12,4,1,1967,7,1,15,2,2,5,2.20346526931069,1e+05,3,2,4,3,3,2,2,4,2,3,2,2,1,3,60,60,40,70,40,60,60,60,70,1
2,18,1,1950,1,1,1,1,3.0269277906131,3000,1,35,0,1,0,0,0,0,0,0,0,165,98,2,4,4,1,1,1,1,3,5,1,1,1,5,3,5,5,5,5,1,5,5,5,5,2,2,1,6,6,1,4,4,4,4,4,2,2,2,2,2,3000,1,1,1,2,0,0,0.123769513415606,1,1972.94763381325,1950.86756214361,1974.8219592377,2.98570234831329,1.05455205983293,1.09406739150784,15885.1076310219,3.1531355759933,1918.59402188036,1,1,2,1921.51782185437,1.23002739625028,1,2,3,1,4,2,87525.1061867398,4,3,3,3,3,3,4,4,4,3,4,3,2,5,65,30,60,60,70,70,70,50,30,1
1,31,2,1957,1,1,1,1,2.66987461989561,2100,1,59,0,0,1,0,0,0,0,0,0,160,95,1,2,1,1,2,1,1,1,4,1,1,1,5,4,5,5,5,5,5,5,5,5,5,2,4,1,7,7,1,3.45083682811607,4,3,4.71585594786037,1,4,1,2,2,2,4200,2,2,1,2,2,1,0,3,1976,1952,1976,3,1,1,2100,4,1930.26166336314,1.79989873157281,1,2,1932.81666692409,1.29269332179388,1,2,2,1,3.77135201070456,2.53854841221355,5000,4,4,4,4,4,3.90873764337904,3.8478673711185,4.033829449975,3.83458506741724,3.90488680651385,3.83029280542653,3.93399380447638,4,5,75.5626118740085,77.2535469786218,79.2089933119576,78.6143553441643,76.6250118843287,78.3386170395286,80,78.8107803605421,76.3108890395053,1
1,13,2,1954,1,0,5,3,4,14400,1,300,0,1,1,1,0,0,0,0,0,150,120,2,4,3,1,1,2,2,2,4,1,1,1,5,3,5,4,4,4,4,5,5,4,5,4,4,4,1,6,1,3,4,3,4.71585594786037,2,5,1,1,2,2,42205.7961209796,10,3,1,1,2,2,0,3,1974,1946,1974,3,1,1,900,4,1927.85013362687,1,1,2,1931.32061995385,1,1,2,2,1,3,2,395250.953122778,4,4,3,4,4,4,3,4,3,3.02812619408901,3.852948457463,3.67519302614926,1,4,70,60,60,60,60,70,60,60,60,1
1,22,1,1977,1,1,1,7,4,30000,1,50,0,0,0,0,1,0,0,0,0,165,126,4,5,5,2,1,1,1,1,2,4,4,2,5,2,5,5,4,4,2,1,5,5,1,4,4,4,3,6,2,4,5,3,8,2,5,1,2,1,1,30000,8,3,2,2,1,0,1,3,2004,1981,2004,4,1,2,20000,1,1950,3,1,1,1952,3,1,2,2,2,4,2,1e+05,4,4,4,4,4,4,4,4,3,3,2.94932180836135,3,3,4,80,80,70,70,70,60,60,60,70,1
2,18,1,1957,1,1,1,1,2.66131556862207,800,1,100,0,1,0,0,0,0,0,0,0,165,120,4,4,3,1,1,1,1,2,3,1,1,3,5,4,5,5,4,4,5,5,5,5,5,3,2,3,3,4,1,3,3,2,4,1,3,1,1,2,2,800,1,1,1,2,0,1,1,3,1980,1960,1980,1,1,1,0,3,1933,1,1,2,1935,1,1,2,3,2,4,3,10000,4,4,4,3,4,4,3,3,4,4,3,4,2,4,50,60,30,50,70,50,40,50,40,1
1,31,1,1976,1,1,1,6,4,60000,1,80,0,0,0,0,0,0,0,0,1,155,81,4,4,4,1,3,3,2,1,3,2,1,2,4,4,4,4,4,4,3,4,4,5,5,4,3,4,7,5,2,4,4,5,6,3,1,1,2,2,2,70000,5,3,1,1,1,2,3,3,1991,1976,1991,6,1,1,50000,1,1949.70517454934,3,1,2,1951.95668658282,1,1,2,2,2,3,2,1e+05,3,3,3,3,3,3,3,3,3,3,3,3,2,3,70,60,70,60,70,60,70,60,70,1
1,6,1,1953,1,1,1,3,4,24000,1,65,0,0,1,0,0,0,0,0,0,175,140,5,4,4,2,1,1,1,1,4,1,1,1,5,5,5,5,3,4,5,5,5,5,5,4,4,1,1,3,4,3,6,5,6,6,5,1,1,2,2,40000,2,3,1,2,0,1,0,3,1979,1956,1979,6,1,2,15000,5,1928.66523890609,2,1,2,1931.32061995385,1,1,2,2,1,4,2,10000,2,3,2,3,3,3,3,3,3,2,2,3,3,4,65,60,60,60,60,60,60,60,60,1
1,18,2,1989,4,1,1,13,1,0,2,100,0,0,0,0,1,0,0,0,0,160,100,5,5,5,1,1,4,4,2,3,5,4,2,4,2,1,4,3,3,1,2,4,5,1,2,4,5,3,2,2,4,6,5,8,5,1,1,1,2,2,73120.0708858146,5,3,1,2,0,0,0.966888848411579,1,2010.21065262983,1987.03860476111,2010.91206408496,9.64903316636125,1.40873662108142,1.09406739150784,24301.1056911305,1.22414289836542,1950,4,1,8,1951,4,1,2,2,1,4,2,40000,4,4,4,4,5,4,4,5,3,4,3.55446893651682,4,4,2,90,90,85,90,90,85,90,90,90,1
2,16,1,1984,1,1,1,3,3,23509.189291416,1,150,0,0,0,0,0,0,0,0,1,160,120,4,5,5,1,2,1,2,1,5,4,1,1,5,4,4,5,4,4,1,4,5,5,2,4,2,3,1,5,1,2,5,4,7,3,1,1,2,2,2,47170.8647754198,4,3,2,2,0,2,2,3,2008,1989,2008,4,1,1,20849.0113164892,1,1956.78168907789,1,1,2,1960.43467829392,1,1,2,2,1,3,3,1e+05,4,3,4,3,4,4,3,4.00496112066419,4,3,2.34766759062172,2,2,4,80,65,70,70,70,60,60,80,85,1
1,12,1,1970,1,0,4,4,4,30000,4,139,0,1,0,0,0,0,0,0,0,162,117,4,3,3,1,1,1,1,1,4,3,2,2,5,5,5,5,5,4,5,5,5,5,3,3,3,1,4,4,1,2,3,1,4,1,1,1,1,2,2,80000,3,2,1,2,2,1,1,3,1995,1973,1995,4,1,1,20849.0113164892,1,1929.62668550997,4,4,16,1930,1,1,2,3,1,3.13502159951374,3,1e+05,3,3,3,3,3,3,3,3,3,3,3.34632073035388,3.17103663725696,1,5,50,50,50,30,20,30,70,0,30,1
2,24,2,1970,1,0,4,1,3.41108867570107,5000,1,180,0,1,1,0,0,0,0,0,0,162,125,5,5,4,1,1,1,1,1,4,1,1,1,5,2,5,5,2,3,2,5,5,5,5,4,4,1,1,3,1,4,3,1,4,1,5,1,1,2,2,70000,4,2,1,2,0,2,1,3,1994,1962,1994,3,1,1,50000,1,1943.81703893159,1,1,2,1947.58115690296,1,1,15,3,2,5,2.40905244808022,20000,5,4,4,4,5,4.1382517637233,4,4.20167058038686,3.67315249733231,3.55400100003868,3.74274811570628,3.93399380447638,2,5,100,100,100,90,70,80,80,88.1320865986028,89,1
2,26,2,1963,1,1,1,3,4,15000,1,270,0,1,1,0,0,0,0,0,0,152,90,4,4,4,1,1,1,1,3,4,1,1,1,5,3,5,5,3,4,5,4,5,5,5,4,1,1,1,4,1,3,5,5,6,2,3,1,1,1.9607447699015,1.94714246815098,30000,4,3,1,2,2,2,0,3,1984,1963,1984,6,1,1,15000,3,1933.1443143776,3,1,1,1933.69001481664,1,1,2,2,2,4,2,80000,4,4,4,4,4,3,3,3,4,3,3,3,3,4,70,70,30,50,50,60,70,60,50,1
1,4,2,1979,1,1,1,11,4,70000,1,55,0,0,0,0,0,0,0,0,1,160,96,4,5,4,5,2,2,2,2,3,4,4,2,4,3,3,3,3,3,3,1,4,5,4,3,3,3,7,7,3,2,7,6,8,5,1,1,1,2,2,2e+05,3,4,1,2,0,1,1,3,2006,1981,2006,10,1,5,120000,1,1956,6,1,2,1953,6,1,2,2,2,5,3,1e+05,5,5,4,4,4,4,4,4,4,4,4,4,4,2,70,65,60,80,80,70,80,80,80,1
1,19,1,1990,1,1,1.15884424556691,12,4,37901.8546352606,2,40,0,0,0,0,1,0,0,0,0,174,120,4,4,4,5,1,4,2,1,5,5,1,2,3,3,3,4,3,3,2,2,4,5,1,4,4,4,6,2,1,3,5,5,6,5,1,1,1,2,2,75590.852464874,3,3,1,1,0,0,0.971565462905073,1,2010.21065262983,1987.03860476111,2010.91206408496,10.3065623341082,1.91213437340862,4.5262428170201,20849.0113164892,1.20096796723594,1964,6,1,1,1964,4,1,1,2,2,4,3,96000,5,3,3.19413388117399,2.94519017910761,5,3,3,5,2,3,2.94932180836135,3,1,3,80,80,80,80,60,80,80,80,80,1
1,4,1,1949,1,1,1,4,4,35000,4,53,0,1,1,0,0,0,0,0,0,176,150,4,5,5,4,1,4,2,4,4,4,4,1,5,4,1,4,4,4,4,1,4,5,1,4,4,4,2,2,6,4,5,4,5,3,5,1,1,2,2,120000,1,3,1,2,0,1,0,3,1975,1951,1975,4,4,5,30000,5,1921.53711796554,1,4,2,1923.58845118488,1,1,2,2,2,4,3,50000,5,4,4,4,5,4,3,4,3,4,3,4,2,4,100,90,95,90,95,90,90,95,95,1
2,31,2,1971,1,1,1,3,4,45000,1,100,0,0,1,0,0,0,0,0,0,160,120,4,4,4,1,1,2,3,2,4,2,1,1,4,4,4,5,4,3,4,4,5,4,4,3,3,2,3,3,2,3,5,3,5,2,1,1,2,2,2,1e+05,3,5,1,2,1,0,1,3,1991,1970,1991,3,1,1,53000,1,1950,1,1,2,1951,1,1,2,2,2,4,2,60000,3,3,3,3,4,4,3,3,3,3,2,2,2,3,40,60,40,40,60,40,50,40,40,1
2,2,1,1978,1,1,1,4,4,6000,1,130,0,0,1,0,0,0,0,0,0,165,100,4,5,5,1,1,2,1,3,5,1,1,1,4,3,3,5,4,3,2,5,5,4,5,4,2,2,3,2,2,4,4,3,7,2,3,1,1,2,2,20000,6,2,1,2,1,1,2,3,2002,1980,2002,4,1,1,3000,3,1949.70517454934,1,1.31175382031314,2,1951.95668658282,1,1,2,2,3,4,2,20000,4,4,4,4,5,4,3,3,2,3,2.94932180836135,3.11373855333748,1,5,75,75,70,80,70,80,75,70,80,1
1,27,2,1945,1,1,1,3,4,10000,1,60,0,1,0,0,0,0,0,0,0,160,80,5,4,3,2,2,3,3,1,4,1,3,1,5,4,2,4,4,5,5,2,5,4,5,3,4,2,3,5,2,2,3,3,3,2,5,1,1,2,2,50000,1,2,1,2,1,1,0,7,1965,1945.97810010701,1962.28394771818,4.35187735228807,1.27631733364856,1.9888659790372,24301.1056911305,4.68826901999842,1925,3,1,2,1925,3,1,15,3,3,5,2,20000,4,4,2,2,4,4,2,4,3,3,2,2,2,3,60,60,70,60,60,60,80,70,70,1
1,24,2,1967,1,1,6,7,4,20000,1,108,0,1,1,0,0,0,0,0,0,157,110,5,5,5,5,1,2,2,1,5,2,1,1,5,1,5,1,3,3,5,2,5,5,3,3,4,1,3,4,1,5,6,6,6,3,1,1,1,2,2,75000,2,3,1,1,0,1,1,3,1989,1965,1989,12,4,5,50000,1,1935,3,1,1,1939,2,1,15,2,2,3,2,30000,3,3.12629793095916,3.19813958793431,2.94519017910761,5,5,4,5,3,5,5,5,3,2,75.5626118740085,75.8036723851936,74.6734472229717,75.0478609690664,70.3370044489315,75.8778672080741,76.062171938159,75.5445097839849,75.6194010307843,1
1,21,2,1943,1,1,1,4,4,2000,1,60,0,0,0,0,0,0,0,0,1,153,125,3,4,3,5,1,3,3,1,3,1,1,1,5,1,3,5,4,5,5,5,5,5,5,3,3,3,2,4,1,4,5,4,5.5152518711795,1,5,1,1,2,2,2000,1,4,0,2,0,3,0,7,1966,1943.44744395414,1962.28394771818,3.80986301323414,1.23756343444764,4.36684918558378,15885.1076310219,4.68826901999842,1912,1,1,5,1913.09418048494,1,1,7.60171899668959,2,1,4,2,153039.807066261,5,4,4,4,4,4,2,3.9583044556269,3,4,3.72325416835405,4,1,4,80,80,80,80,80,90,90,90,90,1
1,26,1,1947,1,1,1,4,4,10000,4,42,0,1,0,0,0,0,0,0,0,172,120,3,2,2,2,3,1,1,4,4,1,1,1,4,4,5,2,4,2,3,1,2,5,5,3,3,2,2,5,4,3,5,4,7,2,5,1,1.16438446589626,1.97659734790622,1.99259701360553,60000,3,2,1,2,0,0,0.123769513415606,2,1972.94763381325,1950,1974.8219592377,3,1,2,10000,5,1917.32253918271,2.25853333146508,2.34011777103882,16,1921.51782185437,1.89613214841348,1.01023242364423,7.17658105073386,2,1,3,2.42423367446158,60000,4,3,2,2,4,4,3,4,3,2,2,2,1,3,50,60,60,50,40,60,70,50,60,1
